;models;proms_sent;buys;orders_sum;profit;exp_profit;period;run;min_proms;max_proms
0;q_value_diff_c1;500;398;41171,0;16503,5;17077,7;4;2;500;500
0;q_value_diff_c1;500;408;41554,8;16605,4;17001,3;5;2;500;500
0;q_value_diff_c1;500;413;42144,9;16855,4;16849,6;6;2;500;500
0;q_value_diff_c1;500;408;40696,4;16176,2;16676,4;7;2;500;500
0;q_value_diff_c1;500;419;41869,6;16663,8;16626,2;8;2;500;500
0;q_value_diff_c1;500;442;42957,5;17000,8;16596,2;9;2;500;500
0;q_value_diff_c1;500;421;42122,4;16772,2;16495,0;10;2;500;500
0;q_value_diff_c1;500;437;42437,8;16785,9;16539,4;11;2;500;500
0;q_value_diff_c1;500;434;42433,4;16810,7;16712,2;12;2;500;500
0;q_value_diff_c10000;500;380;31979,9;12070,0;11864,0;1;2;500;500
0;q_value_diff_c10000;500;373;36132,9;14209,5;15233,1;2;2;500;500
0;q_value_diff_c10000;500;389;37357,2;14677,6;15004,2;3;2;500;500
0;q_value_diff_c10000;500;364;34959,9;13704,0;14961,0;4;2;500;500
0;q_value_diff_c10000;500;377;36648,3;14431,1;15125,6;5;2;500;500
0;q_value_diff_c10000;500;383;36502,6;14304,3;14854,7;6;2;500;500
0;q_value_diff_c10000;500;396;37742,8;14807,4;14687,9;7;2;500;500
0;q_value_diff_c10000;500;414;39140,5;15344,2;14754,2;8;2;500;500
0;q_value_diff_c10000;500;397;38254,4;15054,2;14863,9;9;2;500;500
0;q_value_diff_c10000;500;423;40118,1;15752,0;14868,7;10;2;500;500
0;q_value_diff_c10000;500;387;36550,8;14292,4;14850,5;11;2;500;500
0;q_value_diff_c10000;500;418;38949,3;15212,6;14849,7;12;2;500;500
0;q_value_diff_c10;500;374;30038,6;11153,3;11629,3;1;2;500;500
0;q_value_diff_c10;500;379;33776,9;12977,4;13205,3;2;2;500;500
0;q_value_diff_c10;500;442;45169,7;18106,8;17196,9;3;2;500;500
0;q_value_diff_c10;500;428;43775,1;17535,6;16999,3;4;2;500;500
0;q_value_diff_c10;500;420;42199,8;16819,9;16710,2;5;2;500;500
0;q_value_diff_c10;500;438;43821,3;17468,6;17139,0;6;2;500;500
0;q_value_diff_c10;500;419;42118,3;16788,1;16725,7;7;2;500;500
0;q_value_diff_c10;500;433;42502,0;16854,0;16596,9;8;2;500;500
0;q_value_diff_c10;500;401;39123,5;15452,7;16647,2;9;2;500;500
0;q_value_diff_c10;500;401;39930,0;15856,0;16708,6;10;2;500;500
0;q_value_diff_c10;500;405;40208,0;15959,0;16804,8;11;2;500;500
0;q_value_diff_c10;500;420;41580,4;16510,2;16668,0;12;2;500;500
0;q_value_diff_c20;500;369;30549,3;11453,7;11629,3;1;2;500;500
0;q_value_diff_c20;500;390;33423,0;12701,5;13081,1;2;2;500;500
0;q_value_diff_c20;500;395;41176,3;16533,2;17067,9;3;2;500;500
0;q_value_diff_c20;500;422;43324,3;17364,1;16927,4;4;2;500;500
0;q_value_diff_c20;500;419;41823,2;16640,6;16776,1;5;2;500;500
0;q_value_diff_c20;500;404;41046,5;16387,3;16953,3;6;2;500;500
0;q_value_diff_c20;500;423;41799,5;16592,7;16855,4;7;2;500;500
0;q_value_diff_c20;500;418;40935,4;16205,7;16469,7;8;2;500;500
0;q_value_diff_c20;500;410;41053,7;16336,9;16660,2;9;2;500;500
0;q_value_diff_c20;500;419;41104,7;16281,3;16798,4;10;2;500;500
0;q_value_diff_c20;500;422;42287,2;16845,6;16731,4;11;2;500;500
0;q_value_diff_c20;500;416;40411,8;15961,9;16413,4;12;2;500;500
0;q_value_diff_c30;500;374;31476,0;11872,0;11864,0;1;2;500;500
0;q_value_diff_c30;500;419;41024,4;16241,2;15287,4;2;2;500;500
0;q_value_diff_c30;500;414;39229,8;15388,9;14840,1;3;2;500;500
0;q_value_diff_c30;500;371;35482,5;13902,3;14996,9;4;2;500;500
0;q_value_diff_c30;500;416;38613,5;15062,8;14972,0;5;2;500;500
0;q_value_diff_c30;500;404;37827,9;14777,9;14734,6;6;2;500;500
0;q_value_diff_c30;500;438;41238,1;16177,1;14657,5;7;2;500;500
0;q_value_diff_c30;500;377;35297,6;13755,8;14996,0;8;2;500;500
0;q_value_diff_c30;500;403;37471,5;14608,7;15160,2;9;2;500;500
0;q_value_diff_c30;500;366;34233,4;13322,7;14833,0;10;2;500;500
0;q_value_diff_c30;500;414;39181,2;15364,6;14893,9;11;2;500;500
0;q_value_diff_c30;500;411;38101,0;14851,5;14699,7;12;2;500;500
0;q_value_diff_c40;500;358;29956,1;11256,0;11864,0;1;2;500;500
0;q_value_diff_c40;500;385;37789,9;14930,0;15485,8;2;2;500;500
0;q_value_diff_c40;500;405;40066,2;15888,1;14991,1;3;2;500;500
0;q_value_diff_c40;500;385;36577,5;14323,7;14692,3;4;2;500;500
0;q_value_diff_c40;500;393;36997,3;14461,6;15066,4;5;2;500;500
0;q_value_diff_c40;500;392;37194,9;14569,4;15023,1;6;2;500;500
0;q_value_diff_c40;500;420;39684,2;15562,1;14805,5;7;2;500;500
0;q_value_diff_c40;500;412;38910,6;15247,3;14683,8;8;2;500;500
0;q_value_diff_c40;500;411;38410,2;15006,1;14888,5;9;2;500;500
0;q_value_diff_c40;500;419;39236,5;15347,2;15045,2;10;2;500;500
0;q_value_diff_c40;500;406;38194,2;14943,1;14674,6;11;2;500;500
0;q_value_diff_c40;500;431;40431,1;15836,6;14867,8;12;2;500;500
0;q_value_diff_c50;500;397;33745,8;12799,9;11864,0;1;2;500;500
0;q_value_diff_c50;500;395;38824,9;15357,4;15347,2;2;2;500;500
0;q_value_diff_c50;500;386;36783,1;14417,6;14903,9;3;2;500;500
0;q_value_diff_c50;500;402;38727,3;15245,7;15446,9;4;2;500;500
0;q_value_diff_c50;500;396;38155,7;15013,8;14888,5;5;2;500;500
0;q_value_diff_c50;500;425;40051,5;15700,8;14880,3;6;2;500;500
0;q_value_diff_c50;500;414;39034,7;15291,3;14725,4;7;2;500;500
0;q_value_diff_c50;500;419;39899,9;15678,9;14913,8;8;2;500;500
0;q_value_diff_c50;500;398;36830,2;14333,1;14893,4;9;2;500;500
0;q_value_diff_c50;500;402;37932,7;14848,3;15008,7;10;2;500;500
0;q_value_diff_c50;500;389;36552,3;14275,2;14879,5;11;2;500;500
0;q_value_diff_c50;500;402;37894,0;14829,0;14947,7;12;2;500;500
0;linear_problem;500;377;32678,9;12446,4;12423,9;1;2;500;500
0;linear_problem;500;395;33537,8;12713,9;12369,7;2;2;500;500
0;linear_problem;500;366;32350,0;12381,0;12503,6;3;2;500;500
0;linear_problem;500;376;31884,0;12058,0;12629,7;4;2;500;500
0;linear_problem;500;377;31548,9;11881,5;12157,9;5;2;500;500
0;linear_problem;500;357;30080,4;11327,2;12208,2;6;2;500;500
0;linear_problem;500;389;32985,1;12491,6;12315,9;7;2;500;500
0;linear_problem;500;389;33100,9;12549,5;12345,2;8;2;500;500
0;linear_problem;500;393;34348,2;13137,1;12996,5;9;2;500;500
0;linear_problem;500;378;32517,8;12356,9;12658,4;10;2;500;500
0;linear_problem;500;400;33813,1;12806,6;12426,9;11;2;500;500
0;linear_problem;500;361;30280,8;11391,4;12303,4;12;2;500;500
0;highest_prob;500;377;31293,3;11753,6;11910,6;1;2;500;500
0;highest_prob;500;407;35977,6;13825,8;12605,8;2;2;500;500
0;highest_prob;500;374;33454,1;12861,1;12910,5;3;2;500;500
0;highest_prob;500;371;33129,1;12725,6;13310,2;4;2;500;500
0;highest_prob;500;412;36557,3;14070,6;13415,2;5;2;500;500
0;highest_prob;500;382;34346,2;13235,1;13531,0;6;2;500;500
0;highest_prob;500;417;38057,7;14775,8;13937,1;7;2;500;500
0;highest_prob;500;395;35751,0;13820,5;13949,3;8;2;500;500
0;highest_prob;500;401;37327,4;14554,7;14328,6;9;2;500;500
0;highest_prob;500;427;38560,1;14937,1;14121,9;10;2;500;500
0;highest_prob;500;403;37558,6;14652,3;14614,3;11;2;500;500
0;highest_prob;500;414;38677,5;15112,7;15199,8;12;2;500;500
0;highest_sizes;500;395;33256,7;12573,4;11723,7;1;2;500;500
0;highest_sizes;500;356;28824,4;10708,2;11453,2;2;2;500;500
0;highest_sizes;500;366;30125,3;11268,6;11435,6;3;2;500;500
0;highest_sizes;500;359;30822,7;11680,4;12476,9;4;2;500;500
0;highest_sizes;500;364;31578,7;12013,4;12022,7;5;2;500;500
0;highest_sizes;500;374;32437,1;12352,5;12281,9;6;2;500;500
0;highest_sizes;500;381;32659,6;12400,8;12096,9;7;2;500;500
0;highest_sizes;500;379;32374,2;12276,1;11998,6;8;2;500;500
0;highest_sizes;500;379;32204,9;12191,4;11987,9;9;2;500;500
0;highest_sizes;500;379;31487,4;11832,7;11926,0;10;2;500;500
0;highest_sizes;500;405;33875,3;12792,6;12009,3;11;2;500;500
0;highest_sizes;500;357;29189,4;10881,7;11558,5;12;2;500;500
0;highest_profit;500;370;30765,5;11552,7;11890,3;1;2;500;500
0;highest_profit;500;379;32374,4;12276,2;12440,9;2;2;500;500
0;highest_profit;500;397;35815,7;13834,9;13075,4;3;2;500;500
0;highest_profit;500;375;33664,9;12957,5;13056,5;4;2;500;500
0;highest_profit;500;397;35346,5;13600,2;13333,0;5;2;500;500
0;highest_profit;500;372;32638,0;12471,0;13535,8;6;2;500;500
0;highest_profit;500;404;35939,8;13833,9;13445,4;7;2;500;500
0;highest_profit;500;390;34815,1;13397,5;13503,2;8;2;500;500
0;highest_profit;500;380;33910,2;13035,1;13809,6;9;2;500;500
0;highest_profit;500;373;34066,3;13176,2;13959,0;10;2;500;500
0;highest_profit;500;375;34374,4;13312,2;14144,0;11;2;500;500
0;highest_profit;500;384;34878,2;13483,1;14080,7;12;2;500;500
0;last_buyers;500;355;28932,7;10771,3;11303,0;1;2;500;500
0;last_buyers;500;381;32019,8;12080,9;11614,3;2;2;500;500
0;last_buyers;500;374;31597,8;11932,9;12000,2;3;2;500;500
0;last_buyers;500;371;33609,6;12965,8;13240,6;4;2;500;500
0;last_buyers;500;398;36496,5;14166,3;13840,2;5;2;500;500
0;last_buyers;500;393;36274,8;14100,4;13698,1;6;2;500;500
0;last_buyers;500;381;35103,9;13623,0;14188,3;7;2;500;500
0;last_buyers;500;423;38572,6;14979,3;14263,1;8;2;500;500
0;last_buyers;500;381;35122,3;13632,2;13936,9;9;2;500;500
0;last_buyers;500;404;37044,8;14386,4;14152,4;10;2;500;500
0;last_buyers;500;404;37613,5;14670,7;14384,8;11;2;500;500
0;last_buyers;500;402;37044,6;14404,3;14195,9;12;2;500;500
0;no_buyers;500;383;31738,0;11922,0;11535,7;1;2;500;500
0;no_buyers;500;385;31632,4;11851,2;11179,2;2;2;500;500
0;no_buyers;500;393;31986,5;11956,3;10894,5;3;2;500;500
0;no_buyers;500;379;32556,2;12367,1;11987,5;4;2;500;500
0;no_buyers;500;373;29735,2;11010,6;11463,3;5;2;500;500
0;no_buyers;500;380;30440,1;11300,1;10845,2;6;2;500;500
0;no_buyers;500;375;30911,1;11580,5;11421,3;7;2;500;500
0;no_buyers;500;415;33973,1;12751,5;11593,4;8;2;500;500
0;no_buyers;500;377;30331,9;11273,0;11376,1;9;2;500;500
0;no_buyers;500;373;30052,3;11169,1;11391,6;10;2;500;500
0;no_buyers;500;366;29594,6;11003,3;11439,1;11;2;500;500
0;no_buyers;500;331;26998,7;10020,4;11521,3;12;2;500;500
0;random_choice;500;370;30004,2;11172,1;11420,2;1;2;500;500
0;random_choice;500;381;30822,1;11482,0;11166,3;2;2;500;500
0;random_choice;500;352;28689,5;10676,7;11285,3;3;2;500;500
0;random_choice;500;354;29072,8;10850,4;11423,1;4;2;500;500
0;random_choice;500;388;31501,3;11758,7;11284,0;5;2;500;500
0;random_choice;500;338;27373,1;10144,6;11328,8;6;2;500;500
0;random_choice;500;369;30398,0;11378,0;11415,8;7;2;500;500
0;random_choice;500;373;30206,2;11246,1;11330,8;8;2;500;500
0;random_choice;500;384;31529,7;11808,8;11351,1;9;2;500;500
0;random_choice;500;349;28445,0;10581,5;11314,4;10;2;500;500
0;random_choice;500;345;27765,0;10277,5;11368,8;11;2;500;500
0;random_choice;500;378;30971,7;11583,9;11271,2;12;2;500;500
0;c_balanced;500;427;34110,7;12712,3;12699,7;1;2;600;600
0;c_balanced;500;415;33175,1;12352,6;12699,7;2;2;600;600
0;c_balanced;500;417;33225,6;12359,8;12699,7;3;2;600;600
0;c_balanced;500;440;35309,5;13194,7;12699,7;4;2;600;600
0;c_balanced;500;422;34713,2;13058,6;12699,7;5;2;600;600
0;c_balanced;500;400;32791,8;12295,9;12699,7;6;2;600;600
0;c_balanced;500;426;34514,5;12923,3;12699,7;7;2;600;600
0;c_balanced;500;417;34095,8;12794,9;12699,7;8;2;600;600
0;c_balanced;500;416;33343,2;12427,6;12699,7;9;2;600;600
0;c_balanced;500;410;32843,7;12231,8;12699,7;10;2;600;600
0;c_balanced;500;416;33341,5;12426,8;12699,7;11;2;600;600
0;c_balanced;500;417;33911,5;12702,8;12699,7;12;2;600;600
0;c_umkippheuristik;600;368;31114,7;11645,4;11831,8;1;2;600;600
0;c_umkippheuristik;600;390;36072,8;13926,4;13939,8;2;2;600;600
0;c_umkippheuristik;600;426;44035,6;17583,8;17527,0;3;2;600;600
0;c_umkippheuristik;600;446;45368,5;18070,2;17845,6;4;2;600;600
0;c_umkippheuristik;600;435;42997,8;16983,9;17826,5;5;2;600;600
0;c_umkippheuristik;600;440;44217,3;17548,6;18395,1;6;2;600;600
0;c_umkippheuristik;600;456;45360,8;17976,4;18359,2;7;2;600;600
0;c_umkippheuristik;600;464;46858,9;18653,5;18524,9;8;2;600;600
0;c_umkippheuristik;600;465;45887,9;18158,9;18200,0;9;2;600;600
0;c_umkippheuristik;600;468;46831,9;18604,0;18740,1;10;2;600;600
0;c_umkippheuristik;600;453;44220,0;17433,0;18396,5;11;2;600;600
0;c_umkippheuristik;600;470;47188,6;18764,3;18733,8;12;2;600;600
0;q_value_diff_c1;600;385;31957,1;11913,6;11848,9;1;2;600;600
0;q_value_diff_c1;600;409;36779,4;14108,7;13261,7;2;2;600;600
0;q_value_diff_c1;600;407;41840,6;16657,3;17431,4;3;2;600;600
0;q_value_diff_c1;600;466;49871,8;20141,9;19786,3;4;2;600;600
0;q_value_diff_c1;600;462;48918,1;19701,1;19110,7;5;2;600;600
0;q_value_diff_c1;600;468;48450,5;19413,2;18991,6;6;2;600;600
0;q_value_diff_c1;600;501;50378,4;20080,2;19094,7;7;2;600;600
0;q_value_diff_c1;600;480;47919,3;19039,7;18858,6;8;2;600;600
0;q_value_diff_c1;600;476;46727,4;18479,7;19060,5;9;2;600;600
0;q_value_diff_c1;600;491;49380,6;19671,3;19426,1;10;2;600;600
0;q_value_diff_c1;600;458;46130,2;18343,1;18909,6;11;2;600;600
0;q_value_diff_c1;600;488;49071,5;19543,7;19448,8;12;2;600;600
0;q_value_diff_c10000;600;370;30274,7;11207,3;11871,1;1;2;600;600
0;q_value_diff_c10000;600;379;36949,0;14463,5;15029,0;2;2;600;600
0;q_value_diff_c10000;600;416;41170,9;16241,5;15609,1;3;2;600;600
0;q_value_diff_c10000;600;408;38621,6;15038,8;15500,8;4;2;600;600
0;q_value_diff_c10000;600;408;38290,1;14873,1;15728,2;5;2;600;600
0;q_value_diff_c10000;600;436;40626,2;15789,1;15688,5;6;2;600;600
0;q_value_diff_c10000;600;428;39420,7;15258,3;15453,9;7;2;600;600
0;q_value_diff_c10000;600;430;40099,7;15579,9;15513,6;8;2;600;600
0;q_value_diff_c10000;600;460;42867,1;16693,6;15763,0;9;2;600;600
0;q_value_diff_c10000;600;436;39732,6;15342,3;15552,1;10;2;600;600
0;q_value_diff_c10000;600;442;40088,2;15466,1;15730,0;11;2;600;600
0;q_value_diff_c10000;600;444;40961,0;15884,5;15713,5;12;2;600;600
0;q_value_diff_c10;600;389;32562,2;12180,1;11848,9;1;2;600;600
0;q_value_diff_c10;600;380;33758,0;12859,0;13207,2;2;2;600;600
0;q_value_diff_c10;600;415;43112,0;17221,0;17697,0;3;2;600;600
0;q_value_diff_c10;600;494;53224,7;21566,3;19666,9;4;2;600;600
0;q_value_diff_c10;600;453;47318,5;18982,2;18707,5;5;2;600;600
0;q_value_diff_c10;600;479;48911,9;19545,0;19307,0;6;2;600;600
0;q_value_diff_c10;600;478;47338,8;18767,4;19134,9;7;2;600;600
0;q_value_diff_c10;600;483;48516,8;19311,4;19233,3;8;2;600;600
0;q_value_diff_c10;600;480;48194,8;19177,4;19086,1;9;2;600;600
0;q_value_diff_c10;600;495;49234,3;19562,2;19040,0;10;2;600;600
0;q_value_diff_c10;600;483;48354,9;19230,5;19032,4;11;2;600;600
0;q_value_diff_c10;600;491;48962,7;19462,3;19053,6;12;2;600;600
0;q_value_diff_c20;600;384;32468,6;12178,3;11877,4;1;2;600;600
0;q_value_diff_c20;600;400;36117,9;13858,9;13395,7;2;2;600;600
0;q_value_diff_c20;600;430;44134,3;17597,1;17581,0;3;2;600;600
0;q_value_diff_c20;600;453;47825,2;19235,6;19345,6;4;2;600;600
0;q_value_diff_c20;600;445;46181,2;18485,6;19184,8;5;2;600;600
0;q_value_diff_c20;600;471;47417,1;18869,5;19099,7;6;2;600;600
0;q_value_diff_c20;600;467;47504,3;18949,1;19093,7;7;2;600;600
0;q_value_diff_c20;600;459;46577,2;18557,6;18801,3;8;2;600;600
0;q_value_diff_c20;600;492;48754,7;19349,4;19080,4;9;2;600;600
0;q_value_diff_c20;600;476;47910,9;19071,5;18950,9;10;2;600;600
0;q_value_diff_c20;600;471;47709,1;19015,6;19184,9;11;2;600;600
0;q_value_diff_c20;600;471;46484,7;18403,4;19047,5;12;2;600;600
0;q_value_diff_c30;600;372;31875,5;11989,7;11871,1;1;2;600;600
0;q_value_diff_c30;600;377;36847,6;14430,8;14945,2;2;2;600;600
0;q_value_diff_c30;600;390;38093,7;14936,8;15430,7;3;2;600;600
0;q_value_diff_c30;600;402;37958,5;14761,2;15464,1;4;2;600;600
0;q_value_diff_c30;600;439;41696,4;16297,2;15341,3;5;2;600;600
0;q_value_diff_c30;600;419;38749,3;15003,6;15239,7;6;2;600;600
0;q_value_diff_c30;600;429;39789,6;15433,8;15640,9;7;2;600;600
0;q_value_diff_c30;600;436;40602,9;15777,5;15592,1;8;2;600;600
0;q_value_diff_c30;600;432;39812,1;15418,0;15350,7;9;2;600;600
0;q_value_diff_c30;600;449;41599,0;16158,5;15811,9;10;2;600;600
0;q_value_diff_c30;600;414;38014,1;14681,1;15715,4;11;2;600;600
0;q_value_diff_c30;600;440;40183,6;15531,8;15740,5;12;2;600;600
0;q_value_diff_c40;600;378;31833,6;11914,8;11871,1;1;2;600;600
0;q_value_diff_c40;600;381;37987,4;14964,7;15050,7;2;2;600;600
0;q_value_diff_c40;600;430;41953,4;16506,7;15418,0;3;2;600;600
0;q_value_diff_c40;600;413;38746,6;15056,3;15366,5;4;2;600;600
0;q_value_diff_c40;600;419;39375,0;15316,5;15426,0;5;2;600;600
0;q_value_diff_c40;600;451;41134,2;15908,1;15415,4;6;2;600;600
0;q_value_diff_c40;600;391;36498,8;14130,4;15543,5;7;2;600;600
0;q_value_diff_c40;600;427;40760,9;15937,5;15856,0;8;2;600;600
0;q_value_diff_c40;600;432;40664,6;15844,3;15755,6;9;2;600;600
0;q_value_diff_c40;600;434;41388,5;16188,2;15788,3;10;2;600;600
0;q_value_diff_c40;600;408;36791,7;14123,9;15465,6;11;2;600;600
0;q_value_diff_c40;600;445;41406,7;16098,3;15940,0;12;2;600;600
0;q_value_diff_c50;600;368;30952,7;11564,3;11871,1;1;2;600;600
0;q_value_diff_c50;600;377;36703,0;14358,5;15010,0;2;2;600;600
0;q_value_diff_c50;600;424;41802,0;16485,0;15482,3;3;2;600;600
0;q_value_diff_c50;600;434;41438,1;16213,1;15655,4;4;2;600;600
0;q_value_diff_c50;600;426;39750,2;15441,1;15486,6;5;2;600;600
0;q_value_diff_c50;600;414;37897,6;14622,8;15727,3;6;2;600;600
0;q_value_diff_c50;600;455;42193,7;16401,9;15764,9;7;2;600;600
0;q_value_diff_c50;600;453;42233,7;16439,9;15770,5;8;2;600;600
0;q_value_diff_c50;600;441;40480,2;15671,1;15743,6;9;2;600;600
0;q_value_diff_c50;600;453;41650,1;16148,0;15860,4;10;2;600;600
0;q_value_diff_c50;600;425;39429,6;15289,8;15937,2;11;2;600;600
0;q_value_diff_c50;600;414;39134,3;15241,2;15938,3;12;2;600;600
0;linear_problem;600;394;33682,4;12695,2;12432,3;1;2;600;600
0;linear_problem;600;382;34031,9;12977,9;12390,9;2;2;600;600
0;linear_problem;600;409;38179,0;14808,5;14059,0;3;2;600;600
0;linear_problem;600;413;36780,7;14073,4;14486,8;4;2;600;600
0;linear_problem;600;447;40194,7;15474,4;14430,5;5;2;600;600
0;linear_problem;600;421;36725,1;13973,5;14166,0;6;2;600;600
0;linear_problem;600;442;38069,6;14456,8;14412,3;7;2;600;600
0;linear_problem;600;467;41061,5;15727,8;14523,5;8;2;600;600
0;linear_problem;600;440;39684,2;15282,1;14587,1;9;2;600;600
0;linear_problem;600;455;38897,0;14753,5;14186,0;10;2;600;600
0;linear_problem;600;440;37686,1;14283,0;14395,6;11;2;600;600
0;linear_problem;600;447;38375,7;14564,8;14136,1;12;2;600;600
0;highest_prob;600;388;32242,7;12029,3;11911,3;1;2;600;600
0;highest_prob;600;394;35311,8;13509,9;13291,4;2;2;600;600
0;highest_prob;600;389;35767,2;13782,6;14568,1;3;2;600;600
0;highest_prob;600;434;41034,6;16011,3;15978,2;4;2;600;600
0;highest_prob;600;420;39034,0;15137,0;15863,7;5;2;600;600
0;highest_prob;600;440;41339,5;16109,7;16165,7;6;2;600;600
0;highest_prob;600;464;43657,3;17052,7;16508,3;7;2;600;600
0;highest_prob;600;459;44018,0;17278,0;16858,3;8;2;600;600
0;highest_prob;600;472;44411,3;17357,7;16881,7;9;2;600;600
0;highest_prob;600;449;42474,5;16596,3;16973,2;10;2;600;600
0;highest_prob;600;476;45849,3;18040,7;17627,3;11;2;600;600
0;highest_prob;600;462;44162,3;17323,2;17594,8;12;2;600;600
0;highest_sizes;600;369;30545,9;11351,9;11792,6;1;2;600;600
0;highest_sizes;600;378;32657,4;12326,7;12073,4;2;2;600;600
0;highest_sizes;600;386;33736,3;12794,1;13308,2;3;2;600;600
0;highest_sizes;600;424;39091,1;15129,5;15097,6;4;2;600;600
0;highest_sizes;600;411;37716,6;14559,3;15253,2;5;2;600;600
0;highest_sizes;600;428;39363,0;15229,5;15690,5;6;2;600;600
0;highest_sizes;600;446;41305,0;16038,5;15663,8;7;2;600;600
0;highest_sizes;600;427;39119,4;15116,7;15523,1;8;2;600;600
0;highest_sizes;600;463;42343,4;16404,7;15826,3;9;2;600;600
0;highest_sizes;600;470;42567,8;16453,9;15261,0;10;2;600;600
0;highest_sizes;600;453;40750,0;15698,0;15366,1;11;2;600;600
0;highest_sizes;600;450;40667,3;15683,6;15951,6;12;2;600;600
0;highest_profit;600;397;33385,0;12519,5;11873,1;1;2;600;600
0;highest_profit;600;374;34007,0;13037,5;12931,0;2;2;600;600
0;highest_profit;600;397;36789,4;14221,7;14067,9;3;2;600;600
0;highest_profit;600;417;38670,2;14982,1;15285,0;4;2;600;600
0;highest_profit;600;407;38477,5;14975,8;15437,5;5;2;600;600
0;highest_profit;600;433;39852,7;15429,3;15637,1;6;2;600;600
0;highest_profit;600;443;40727,6;15776,8;15791,1;7;2;600;600
0;highest_profit;600;434;40806,8;15897,4;16037,5;8;2;600;600
0;highest_profit;600;441;40169,0;15515,5;15951,9;9;2;600;600
0;highest_profit;600;441;41169,1;16015,5;16248,3;10;2;600;600
0;highest_profit;600;436;40061,0;15506,5;16207,5;11;2;600;600
0;highest_profit;600;437;40611,2;15772,6;16282,0;12;2;600;600
0;last_buyers;600;393;32221,8;11973,9;11480,8;1;2;600;600
0;last_buyers;600;339;29304,4;11001,2;11799,5;2;2;600;600
0;last_buyers;600;375;33947,0;12998,5;13625,6;3;2;600;600
0;last_buyers;600;410;38031,8;14725,9;15008,6;4;2;600;600
0;last_buyers;600;392;36068,5;13906,3;14543,8;5;2;600;600
0;last_buyers;600;441;40922,0;15892,0;15283,1;6;2;600;600
0;last_buyers;600;407;38457,2;14965,6;15496,0;7;2;600;600
0;last_buyers;600;424;39707,0;15437,5;16275,7;8;2;600;600
0;last_buyers;600;440;41321,3;16100,6;16215,9;9;2;600;600
0;last_buyers;600;446;41902,5;16337,2;16097,9;10;2;600;600
0;last_buyers;600;451;42318,9;16500,5;16467,8;11;2;600;600
0;last_buyers;600;449;43158,3;16938,1;16719,2;12;2;600;600
0;no_buyers;600;395;32273,1;11981,6;11695,1;1;2;600;600
0;no_buyers;600;365;30780,9;11505,4;11533,1;2;2;600;600
0;no_buyers;600;373;30618,6;11352,3;11908,0;3;2;600;600
0;no_buyers;600;438;35901,3;13408,6;12862,2;4;2;600;600
0;no_buyers;600;405;34041,9;12776,0;12990,5;5;2;600;600
0;no_buyers;600;406;33764,2;12628,1;13401,1;6;2;600;600
0;no_buyers;600;410;32912,0;12166,0;12829,5;7;2;600;600
0;no_buyers;600;408;33425,4;12440,7;12839,2;8;2;600;600
0;no_buyers;600;419;34584,9;12921,5;12795,8;9;2;600;600
0;no_buyers;600;412;33910,4;12647,2;12852,3;10;2;600;600
0;no_buyers;600;419;34795,3;13026,7;12761,7;11;2;600;600
0;no_buyers;600;442;35453,9;13148,9;12679,5;12;2;600;600
0;random_choice;600;358;29079,8;10717,9;11490,5;1;2;600;600
0;random_choice;600;344;28458,9;10533,5;11798,5;2;2;600;600
0;random_choice;600;392;34576,2;13160,1;12843,1;3;2;600;600
0;random_choice;600;424;37217,4;14192,7;13178,5;4;2;600;600
0;random_choice;600;382;33020,1;12472,0;12989,6;5;2;600;600
0;random_choice;600;422;34946,5;13075,2;13263,9;6;2;600;600
0;random_choice;600;429;36186,7;13632,4;13214,0;7;2;600;600
0;random_choice;600;439;37656,4;14277,2;13453,4;8;2;600;600
0;random_choice;600;443;37081,0;13953,5;13618,8;9;2;600;600
0;random_choice;600;425;36715,6;13932,8;13882,0;10;2;600;600
0;random_choice;600;439;35984,2;13441,1;13233,4;11;2;600;600
0;random_choice;600;402;33047,5;12305,8;13172,5;12;2;600;600
0;c_balanced;500;422;34514,4;12959,2;12699,7;1;2;700;700
0;c_balanced;500;408;33187,0;12421,5;12699,7;2;2;700;700
0;c_balanced;500;416;33551,7;12531,9;12699,7;3;2;700;700
0;c_balanced;500;428;34107,1;12701,5;12699,7;4;2;700;700
0;c_balanced;500;384;31207,7;11647,9;12699,7;5;2;700;700
0;c_balanced;500;441;35753,5;13407,7;12699,7;6;2;700;700
0;c_balanced;500;408;32753,6;12204,8;12699,7;7;2;700;700
0;c_balanced;500;456;37103,0;13947,5;12699,7;8;2;700;700
0;c_balanced;500;425;33838,1;12594,0;12699,7;9;2;700;700
0;c_balanced;500;411;32993,6;12297,8;12699,7;10;2;700;700
0;c_balanced;500;406;33445,1;12568,6;12699,7;11;2;700;700
0;c_balanced;500;422;33995,1;12699,5;12699,7;12;2;700;700
0;c_umkippheuristik;700;367;30707,8;11350,9;11937,3;1;2;700;700
0;c_umkippheuristik;700;413;38384,9;14775,4;13898,0;2;2;700;700
0;c_umkippheuristik;700;425;44953,9;17951,9;18527,3;3;2;700;700
0;c_umkippheuristik;700;473;47691,9;18889,0;19784,9;4;2;700;700
0;c_umkippheuristik;700;475;50171,7;20110,8;20553,5;5;2;700;700
0;c_umkippheuristik;700;467;48180,6;19187,3;20495,4;6;2;700;700
0;c_umkippheuristik;700;502;52036,5;20800,2;20911,8;7;2;700;700
0;c_umkippheuristik;700;498;50577,9;20106,9;20898,5;8;2;700;700
